codigo;nome;periodo;carga;submercado
13;BARRA 13;99;2.529411765;1
14;BARRA 14;99;2.529411765;1
15;BARRA 15;99;2.529411765;1
16;BARRA 16;99;2.529411765;1
17;BARRA 17;99;0;1
18;BARRA 18;99;2.529411765;1
19;BARRA 19;99;2.529411765;1
20;BARRA 20;99;2.529411765;1
21;BARRA 21;99;0;1
22;BARRA 22;99;0;1
23;BARRA 23;99;0;1
24;BARRA 24;99;0;1
1;BARRA 1;100;2.470588235;1
2;BARRA 2;100;2.470588235;1
3;BARRA 3;100;2.470588235;1
4;BARRA 4;100;2.470588235;1
5;BARRA 5;100;2.470588235;1
6;BARRA 6;100;2.470588235;1
7;BARRA 7;100;2.470588235;1
8;BARRA 8;100;2.470588235;1
9;BARRA 9;100;2.470588235;1
10;BARRA 10;100;2.470588235;1
11;BARRA 11;100;0;1
12;BARRA 12;100;0;1
13;BARRA 13;100;2.470588235;1
14;BARRA 14;100;2.470588235;1
15;BARRA 15;100;2.470588235;1
16;BARRA 16;100;2.470588235;1
17;BARRA 17;100;0;1
18;BARRA 18;100;2.470588235;1
19;BARRA 19;100;2.470588235;1
20;BARRA 20;100;2.470588235;1
21;BARRA 21;100;0;1
22;BARRA 22;100;0;1
23;BARRA 23;100;0;1
24;BARRA 24;100;0;1
1;BARRA 1;101;2.529411765;1
2;BARRA 2;101;2.529411765;1
3;BARRA 3;101;2.529411765;1
4;BARRA 4;101;2.529411765;1
5;BARRA 5;101;2.529411765;1
6;BARRA 6;101;2.529411765;1
7;BARRA 7;101;2.529411765;1
8;BARRA 8;101;2.529411765;1
9;BARRA 9;101;2.529411765;1
10;BARRA 10;101;2.529411765;1
11;BARRA 11;101;0;1
12;BARRA 12;101;0;1
13;BARRA 13;101;2.529411765;1
14;BARRA 14;101;2.529411765;1
15;BARRA 15;101;2.529411765;1
16;BARRA 16;101;2.529411765;1
17;BARRA 17;101;0;1
18;BARRA 18;101;2.529411765;1
19;BARRA 19;101;2.529411765;1
20;BARRA 20;101;2.529411765;1
21;BARRA 21;101;0;1
22;BARRA 22;101;0;1
23;BARRA 23;101;0;1
24;BARRA 24;101;0;1
1;BARRA 1;102;2.647058824;1
2;BARRA 2;102;2.647058824;1
3;BARRA 3;102;2.647058824;1
4;BARRA 4;102;2.647058824;1
5;BARRA 5;102;2.647058824;1
6;BARRA 6;102;2.647058824;1
7;BARRA 7;102;2.647058824;1
8;BARRA 8;102;2.647058824;1
9;BARRA 9;102;2.647058824;1
10;BARRA 10;102;2.647058824;1
11;BARRA 11;102;0;1
12;BARRA 12;102;0;1
13;BARRA 13;102;2.647058824;1
14;BARRA 14;102;2.647058824;1
15;BARRA 15;102;2.647058824;1
16;BARRA 16;102;2.647058824;1
17;BARRA 17;102;0;1
18;BARRA 18;102;2.647058824;1
19;BARRA 19;102;2.647058824;1
20;BARRA 20;102;2.647058824;1
21;BARRA 21;102;0;1
22;BARRA 22;102;0;1
23;BARRA 23;102;0;1
24;BARRA 24;102;0;1
1;BARRA 1;103;2.764705882;1
2;BARRA 2;103;2.764705882;1
3;BARRA 3;103;2.764705882;1
4;BARRA 4;103;2.764705882;1
5;BARRA 5;103;2.764705882;1
6;BARRA 6;103;2.764705882;1
7;BARRA 7;103;2.764705882;1
8;BARRA 8;103;2.764705882;1
9;BARRA 9;103;2.764705882;1
10;BARRA 10;103;2.764705882;1
11;BARRA 11;103;0;1
12;BARRA 12;103;0;1
13;BARRA 13;103;2.764705882;1
14;BARRA 14;103;2.764705882;1
15;BARRA 15;103;2.764705882;1
16;BARRA 16;103;2.764705882;1
17;BARRA 17;103;0;1
18;BARRA 18;103;2.764705882;1
19;BARRA 19;103;2.764705882;1
20;BARRA 20;103;2.764705882;1
21;BARRA 21;103;0;1
22;BARRA 22;103;0;1
23;BARRA 23;103;0;1
24;BARRA 24;103;0;1
1;BARRA 1;104;2.882352941;1
2;BARRA 2;104;2.882352941;1
3;BARRA 3;104;2.882352941;1
4;BARRA 4;104;2.882352941;1
5;BARRA 5;104;2.882352941;1
6;BARRA 6;104;2.882352941;1
7;BARRA 7;104;2.882352941;1
8;BARRA 8;104;2.882352941;1
9;BARRA 9;104;2.882352941;1
10;BARRA 10;104;2.882352941;1
11;BARRA 11;104;0;1
12;BARRA 12;104;0;1
13;BARRA 13;104;2.882352941;1
14;BARRA 14;104;2.882352941;1
15;BARRA 15;104;2.882352941;1
16;BARRA 16;104;2.882352941;1
17;BARRA 17;104;0;1
18;BARRA 18;104;2.882352941;1
19;BARRA 19;104;2.882352941;1
20;BARRA 20;104;2.882352941;1
21;BARRA 21;104;0;1
22;BARRA 22;104;0;1
23;BARRA 23;104;0;1
24;BARRA 24;104;0;1
1;BARRA 1;105;2.941176471;1
2;BARRA 2;105;2.941176471;1
3;BARRA 3;105;2.941176471;1
4;BARRA 4;105;2.941176471;1
5;BARRA 5;105;2.941176471;1
6;BARRA 6;105;2.941176471;1
7;BARRA 7;105;2.941176471;1
8;BARRA 8;105;2.941176471;1
9;BARRA 9;105;2.941176471;1
10;BARRA 10;105;2.941176471;1
11;BARRA 11;105;0;1
12;BARRA 12;105;0;1
13;BARRA 13;105;2.941176471;1
14;BARRA 14;105;2.941176471;1
15;BARRA 15;105;2.941176471;1
16;BARRA 16;105;2.941176471;1
17;BARRA 17;105;0;1
18;BARRA 18;105;2.941176471;1
19;BARRA 19;105;2.941176471;1
20;BARRA 20;105;2.941176471;1
21;BARRA 21;105;0;1
22;BARRA 22;105;0;1
23;BARRA 23;105;0;1
24;BARRA 24;105;0;1
1;BARRA 1;106;2.941176471;1
2;BARRA 2;106;2.941176471;1
3;BARRA 3;106;2.941176471;1
4;BARRA 4;106;2.941176471;1
5;BARRA 5;106;2.941176471;1
6;BARRA 6;106;2.941176471;1
7;BARRA 7;106;2.941176471;1
8;BARRA 8;106;2.941176471;1
9;BARRA 9;106;2.941176471;1
10;BARRA 10;106;2.941176471;1
11;BARRA 11;106;0;1
12;BARRA 12;106;0;1
13;BARRA 13;106;2.941176471;1
14;BARRA 14;106;2.941176471;1
15;BARRA 15;106;2.941176471;1
16;BARRA 16;106;2.941176471;1
17;BARRA 17;106;0;1
18;BARRA 18;106;2.941176471;1
19;BARRA 19;106;2.941176471;1
20;BARRA 20;106;2.941176471;1
21;BARRA 21;106;0;1
22;BARRA 22;106;0;1
23;BARRA 23;106;0;1
24;BARRA 24;106;0;1
1;BARRA 1;107;2.941176471;1
2;BARRA 2;107;2.941176471;1
3;BARRA 3;107;2.941176471;1
4;BARRA 4;107;2.941176471;1
5;BARRA 5;107;2.941176471;1
6;BARRA 6;107;2.941176471;1
7;BARRA 7;107;2.941176471;1
8;BARRA 8;107;2.941176471;1
9;BARRA 9;107;2.941176471;1
10;BARRA 10;107;2.941176471;1
11;BARRA 11;107;0;1
12;BARRA 12;107;0;1
13;BARRA 13;107;2.941176471;1
14;BARRA 14;107;2.941176471;1
15;BARRA 15;107;2.941176471;1
16;BARRA 16;107;2.941176471;1
17;BARRA 17;107;0;1
18;BARRA 18;107;2.941176471;1
19;BARRA 19;107;2.941176471;1
20;BARRA 20;107;2.941176471;1
21;BARRA 21;107;0;1
22;BARRA 22;107;0;1
23;BARRA 23;107;0;1
24;BARRA 24;107;0;1
1;BARRA 1;108;2.941176471;1
2;BARRA 2;108;2.941176471;1
3;BARRA 3;108;2.941176471;1
4;BARRA 4;108;2.941176471;1
5;BARRA 5;108;2.941176471;1
6;BARRA 6;108;2.941176471;1
7;BARRA 7;108;2.941176471;1
8;BARRA 8;108;2.941176471;1
9;BARRA 9;108;2.941176471;1
10;BARRA 10;108;2.941176471;1
11;BARRA 11;108;0;1
12;BARRA 12;108;0;1
13;BARRA 13;108;2.941176471;1
14;BARRA 14;108;2.941176471;1
15;BARRA 15;108;2.941176471;1
16;BARRA 16;108;2.941176471;1
17;BARRA 17;108;0;1
18;BARRA 18;108;2.941176471;1
19;BARRA 19;108;2.941176471;1
20;BARRA 20;108;2.941176471;1
21;BARRA 21;108;0;1
22;BARRA 22;108;0;1
23;BARRA 23;108;0;1
24;BARRA 24;108;0;1
1;BARRA 1;109;2.882352941;1
2;BARRA 2;109;2.882352941;1
3;BARRA 3;109;2.882352941;1
4;BARRA 4;109;2.882352941;1
5;BARRA 5;109;2.882352941;1
6;BARRA 6;109;2.882352941;1
7;BARRA 7;109;2.882352941;1
8;BARRA 8;109;2.882352941;1
9;BARRA 9;109;2.882352941;1
10;BARRA 10;109;2.882352941;1
11;BARRA 11;109;0;1
12;BARRA 12;109;0;1
13;BARRA 13;109;2.882352941;1
14;BARRA 14;109;2.882352941;1
15;BARRA 15;109;2.882352941;1
16;BARRA 16;109;2.882352941;1
17;BARRA 17;109;0;1
18;BARRA 18;109;2.882352941;1
19;BARRA 19;109;2.882352941;1
20;BARRA 20;109;2.882352941;1
21;BARRA 21;109;0;1
22;BARRA 22;109;0;1
23;BARRA 23;109;0;1
24;BARRA 24;109;0;1
1;BARRA 1;110;2.941176471;1
2;BARRA 2;110;2.941176471;1
3;BARRA 3;110;2.941176471;1
4;BARRA 4;110;2.941176471;1
5;BARRA 5;110;2.941176471;1
6;BARRA 6;110;2.941176471;1
7;BARRA 7;110;2.941176471;1
8;BARRA 8;110;2.941176471;1
9;BARRA 9;110;2.941176471;1
10;BARRA 10;110;2.941176471;1
11;BARRA 11;110;0;1
12;BARRA 12;110;0;1
13;BARRA 13;110;2.941176471;1
14;BARRA 14;110;2.941176471;1
15;BARRA 15;110;2.941176471;1
16;BARRA 16;110;2.941176471;1
17;BARRA 17;110;0;1
18;BARRA 18;110;2.941176471;1
19;BARRA 19;110;2.941176471;1
20;BARRA 20;110;2.941176471;1
21;BARRA 21;110;0;1
22;BARRA 22;110;0;1
23;BARRA 23;110;0;1
24;BARRA 24;110;0;1
1;BARRA 1;111;3;1
2;BARRA 2;111;3;1
3;BARRA 3;111;3;1
4;BARRA 4;111;3;1
5;BARRA 5;111;3;1
6;BARRA 6;111;3;1
7;BARRA 7;111;3;1
8;BARRA 8;111;3;1
9;BARRA 9;111;3;1
10;BARRA 10;111;3;1
11;BARRA 11;111;0;1
12;BARRA 12;111;0;1
13;BARRA 13;111;3;1
14;BARRA 14;111;3;1
15;BARRA 15;111;3;1
16;BARRA 16;111;3;1
17;BARRA 17;111;0;1
18;BARRA 18;111;3;1
19;BARRA 19;111;3;1
20;BARRA 20;111;3;1
21;BARRA 21;111;0;1
22;BARRA 22;111;0;1
23;BARRA 23;111;0;1
24;BARRA 24;111;0;1
1;BARRA 1;112;3.117647059;1
2;BARRA 2;112;3.117647059;1
3;BARRA 3;112;3.117647059;1
4;BARRA 4;112;3.117647059;1
5;BARRA 5;112;3.117647059;1
6;BARRA 6;112;3.117647059;1
7;BARRA 7;112;3.117647059;1
8;BARRA 8;112;3.117647059;1
9;BARRA 9;112;3.117647059;1
10;BARRA 10;112;3.117647059;1
11;BARRA 11;112;0;1
12;BARRA 12;112;0;1
13;BARRA 13;112;3.117647059;1
14;BARRA 14;112;3.117647059;1
15;BARRA 15;112;3.117647059;1
16;BARRA 16;112;3.117647059;1
17;BARRA 17;112;0;1
18;BARRA 18;112;3.117647059;1
19;BARRA 19;112;3.117647059;1
20;BARRA 20;112;3.117647059;1
21;BARRA 21;112;0;1
22;BARRA 22;112;0;1
23;BARRA 23;112;0;1
24;BARRA 24;112;0;1
1;BARRA 1;113;3.176470588;1
2;BARRA 2;113;3.176470588;1
3;BARRA 3;113;3.176470588;1
4;BARRA 4;113;3.176470588;1
5;BARRA 5;113;3.176470588;1
6;BARRA 6;113;3.176470588;1
7;BARRA 7;113;3.176470588;1
8;BARRA 8;113;3.176470588;1
9;BARRA 9;113;3.176470588;1
10;BARRA 10;113;3.176470588;1
11;BARRA 11;113;0;1
12;BARRA 12;113;0;1
13;BARRA 13;113;3.176470588;1
14;BARRA 14;113;3.176470588;1
15;BARRA 15;113;3.176470588;1
16;BARRA 16;113;3.176470588;1
17;BARRA 17;113;0;1
18;BARRA 18;113;3.176470588;1
19;BARRA 19;113;3.176470588;1
20;BARRA 20;113;3.176470588;1
21;BARRA 21;113;0;1
22;BARRA 22;113;0;1
23;BARRA 23;113;0;1
24;BARRA 24;113;0;1
1;BARRA 1;114;3.235294118;1
2;BARRA 2;114;3.235294118;1
3;BARRA 3;114;3.235294118;1
4;BARRA 4;114;3.235294118;1
5;BARRA 5;114;3.235294118;1
6;BARRA 6;114;3.235294118;1
7;BARRA 7;114;3.235294118;1
8;BARRA 8;114;3.235294118;1
9;BARRA 9;114;3.235294118;1
10;BARRA 10;114;3.235294118;1
11;BARRA 11;114;0;1
12;BARRA 12;114;0;1
13;BARRA 13;114;3.235294118;1
14;BARRA 14;114;3.235294118;1
15;BARRA 15;114;3.235294118;1
16;BARRA 16;114;3.235294118;1
17;BARRA 17;114;0;1
18;BARRA 18;114;3.235294118;1
19;BARRA 19;114;3.235294118;1
20;BARRA 20;114;3.235294118;1
21;BARRA 21;114;0;1
22;BARRA 22;114;0;1
23;BARRA 23;114;0;1
24;BARRA 24;114;0;1
1;BARRA 1;115;3.470588235;1
2;BARRA 2;115;3.470588235;1
3;BARRA 3;115;3.470588235;1
4;BARRA 4;115;3.470588235;1
5;BARRA 5;115;3.470588235;1
6;BARRA 6;115;3.470588235;1
7;BARRA 7;115;3.470588235;1
8;BARRA 8;115;3.470588235;1
9;BARRA 9;115;3.470588235;1
10;BARRA 10;115;3.470588235;1
11;BARRA 11;115;0;1
12;BARRA 12;115;0;1
13;BARRA 13;115;3.470588235;1
14;BARRA 14;115;3.470588235;1
15;BARRA 15;115;3.470588235;1
16;BARRA 16;115;3.470588235;1
17;BARRA 17;115;0;1
18;BARRA 18;115;3.470588235;1
19;BARRA 19;115;3.470588235;1
20;BARRA 20;115;3.470588235;1
21;BARRA 21;115;0;1
22;BARRA 22;115;0;1
23;BARRA 23;115;0;1
24;BARRA 24;115;0;1
1;BARRA 1;116;3.470588235;1
2;BARRA 2;116;3.470588235;1
3;BARRA 3;116;3.470588235;1
4;BARRA 4;116;3.470588235;1
5;BARRA 5;116;3.470588235;1
6;BARRA 6;116;3.470588235;1
7;BARRA 7;116;3.470588235;1
8;BARRA 8;116;3.470588235;1
9;BARRA 9;116;3.470588235;1
10;BARRA 10;116;3.470588235;1
11;BARRA 11;116;0;1
12;BARRA 12;116;0;1
13;BARRA 13;116;3.470588235;1
14;BARRA 14;116;3.470588235;1
15;BARRA 15;116;3.470588235;1
16;BARRA 16;116;3.470588235;1
17;BARRA 17;116;0;1
18;BARRA 18;116;3.470588235;1
19;BARRA 19;116;3.470588235;1
20;BARRA 20;116;3.470588235;1
21;BARRA 21;116;0;1
22;BARRA 22;116;0;1
23;BARRA 23;116;0;1
24;BARRA 24;116;0;1
1;BARRA 1;117;3.411764706;1
2;BARRA 2;117;3.411764706;1
3;BARRA 3;117;3.411764706;1
4;BARRA 4;117;3.411764706;1
5;BARRA 5;117;3.411764706;1
6;BARRA 6;117;3.411764706;1
7;BARRA 7;117;3.411764706;1
8;BARRA 8;117;3.411764706;1
9;BARRA 9;117;3.411764706;1
10;BARRA 10;117;3.411764706;1
11;BARRA 11;117;0;1
12;BARRA 12;117;0;1
13;BARRA 13;117;3.411764706;1
14;BARRA 14;117;3.411764706;1
15;BARRA 15;117;3.411764706;1
16;BARRA 16;117;3.411764706;1
17;BARRA 17;117;0;1
18;BARRA 18;117;3.411764706;1
19;BARRA 19;117;3.411764706;1
20;BARRA 20;117;3.411764706;1
21;BARRA 21;117;0;1
22;BARRA 22;117;0;1
23;BARRA 23;117;0;1
24;BARRA 24;117;0;1
1;BARRA 1;118;3.294117647;1
2;BARRA 2;118;3.294117647;1
3;BARRA 3;118;3.294117647;1
4;BARRA 4;118;3.294117647;1
5;BARRA 5;118;3.294117647;1
6;BARRA 6;118;3.294117647;1
7;BARRA 7;118;3.294117647;1
8;BARRA 8;118;3.294117647;1
9;BARRA 9;118;3.294117647;1
10;BARRA 10;118;3.294117647;1
11;BARRA 11;118;0;1
12;BARRA 12;118;0;1
13;BARRA 13;118;3.294117647;1
14;BARRA 14;118;3.294117647;1
15;BARRA 15;118;3.294117647;1
16;BARRA 16;118;3.294117647;1
17;BARRA 17;118;0;1
18;BARRA 18;118;3.294117647;1
19;BARRA 19;118;3.294117647;1
20;BARRA 20;118;3.294117647;1
21;BARRA 21;118;0;1
22;BARRA 22;118;0;1
23;BARRA 23;118;0;1
24;BARRA 24;118;0;1
1;BARRA 1;119;3.117647059;1
2;BARRA 2;119;3.117647059;1
3;BARRA 3;119;3.117647059;1
4;BARRA 4;119;3.117647059;1
5;BARRA 5;119;3.117647059;1
6;BARRA 6;119;3.117647059;1
7;BARRA 7;119;3.117647059;1
8;BARRA 8;119;3.117647059;1
9;BARRA 9;119;3.117647059;1
10;BARRA 10;119;3.117647059;1
11;BARRA 11;119;0;1
12;BARRA 12;119;0;1
13;BARRA 13;119;3.117647059;1
14;BARRA 14;119;3.117647059;1
15;BARRA 15;119;3.117647059;1
16;BARRA 16;119;3.117647059;1
17;BARRA 17;119;0;1
18;BARRA 18;119;3.117647059;1
19;BARRA 19;119;3.117647059;1
20;BARRA 20;119;3.117647059;1
21;BARRA 21;119;0;1
22;BARRA 22;119;0;1
23;BARRA 23;119;0;1
24;BARRA 24;119;0;1
1;BARRA 1;120;2.882352941;1
2;BARRA 2;120;2.882352941;1
3;BARRA 3;120;2.882352941;1
4;BARRA 4;120;2.882352941;1
5;BARRA 5;120;2.882352941;1
6;BARRA 6;120;2.882352941;1
7;BARRA 7;120;2.882352941;1
8;BARRA 8;120;2.882352941;1
9;BARRA 9;120;2.882352941;1
10;BARRA 10;120;2.882352941;1
11;BARRA 11;120;0;1
12;BARRA 12;120;0;1
13;BARRA 13;120;2.882352941;1
14;BARRA 14;120;2.882352941;1
15;BARRA 15;120;2.882352941;1
16;BARRA 16;120;2.882352941;1
17;BARRA 17;120;0;1
18;BARRA 18;120;2.882352941;1
19;BARRA 19;120;2.882352941;1
20;BARRA 20;120;2.882352941;1
21;BARRA 21;120;0;1
22;BARRA 22;120;0;1
23;BARRA 23;120;0;1
24;BARRA 24;120;0;1
1;BARRA 1;121;2.764705882;1
2;BARRA 2;121;2.764705882;1
3;BARRA 3;121;2.764705882;1
4;BARRA 4;121;2.764705882;1
5;BARRA 5;121;2.764705882;1
6;BARRA 6;121;2.764705882;1
7;BARRA 7;121;2.764705882;1
8;BARRA 8;121;2.764705882;1
9;BARRA 9;121;2.764705882;1
10;BARRA 10;121;2.764705882;1
11;BARRA 11;121;0;1
12;BARRA 12;121;0;1
13;BARRA 13;121;2.764705882;1
14;BARRA 14;121;2.764705882;1
15;BARRA 15;121;2.764705882;1
16;BARRA 16;121;2.764705882;1
17;BARRA 17;121;0;1
18;BARRA 18;121;2.764705882;1
19;BARRA 19;121;2.764705882;1
20;BARRA 20;121;2.764705882;1
21;BARRA 21;121;0;1
22;BARRA 22;121;0;1
23;BARRA 23;121;0;1
24;BARRA 24;121;0;1
1;BARRA 1;122;2.588235294;1
2;BARRA 2;122;2.588235294;1
3;BARRA 3;122;2.588235294;1
4;BARRA 4;122;2.588235294;1
5;BARRA 5;122;2.588235294;1
6;BARRA 6;122;2.588235294;1
7;BARRA 7;122;2.588235294;1
8;BARRA 8;122;2.588235294;1
9;BARRA 9;122;2.588235294;1
10;BARRA 10;122;2.588235294;1
11;BARRA 11;122;0;1
12;BARRA 12;122;0;1
13;BARRA 13;122;2.588235294;1
14;BARRA 14;122;2.588235294;1
15;BARRA 15;122;2.588235294;1
16;BARRA 16;122;2.588235294;1
17;BARRA 17;122;0;1
18;BARRA 18;122;2.588235294;1
19;BARRA 19;122;2.588235294;1
20;BARRA 20;122;2.588235294;1
21;BARRA 21;122;0;1
22;BARRA 22;122;0;1
23;BARRA 23;122;0;1
24;BARRA 24;122;0;1
1;BARRA 1;123;2.529411765;1
2;BARRA 2;123;2.529411765;1
3;BARRA 3;123;2.529411765;1
4;BARRA 4;123;2.529411765;1
5;BARRA 5;123;2.529411765;1
6;BARRA 6;123;2.529411765;1
7;BARRA 7;123;2.529411765;1
8;BARRA 8;123;2.529411765;1
9;BARRA 9;123;2.529411765;1
10;BARRA 10;123;2.529411765;1
11;BARRA 11;123;0;1
12;BARRA 12;123;0;1
13;BARRA 13;123;2.529411765;1
14;BARRA 14;123;2.529411765;1
15;BARRA 15;123;2.529411765;1
16;BARRA 16;123;2.529411765;1
17;BARRA 17;123;0;1
18;BARRA 18;123;2.529411765;1
19;BARRA 19;123;2.529411765;1
20;BARRA 20;123;2.529411765;1
21;BARRA 21;123;0;1
22;BARRA 22;123;0;1
23;BARRA 23;123;0;1
24;BARRA 24;123;0;1
1;BARRA 1;124;2.470588235;1
2;BARRA 2;124;2.470588235;1
3;BARRA 3;124;2.470588235;1
4;BARRA 4;124;2.470588235;1
5;BARRA 5;124;2.470588235;1
6;BARRA 6;124;2.470588235;1
7;BARRA 7;124;2.470588235;1
8;BARRA 8;124;2.470588235;1
9;BARRA 9;124;2.470588235;1
10;BARRA 10;124;2.470588235;1
11;BARRA 11;124;0;1
12;BARRA 12;124;0;1
13;BARRA 13;124;2.470588235;1
14;BARRA 14;124;2.470588235;1
15;BARRA 15;124;2.470588235;1
16;BARRA 16;124;2.470588235;1
17;BARRA 17;124;0;1
18;BARRA 18;124;2.470588235;1
19;BARRA 19;124;2.470588235;1
20;BARRA 20;124;2.470588235;1
21;BARRA 21;124;0;1
22;BARRA 22;124;0;1
23;BARRA 23;124;0;1
24;BARRA 24;124;0;1
1;BARRA 1;125;2.529411765;1
2;BARRA 2;125;2.529411765;1
3;BARRA 3;125;2.529411765;1
4;BARRA 4;125;2.529411765;1
5;BARRA 5;125;2.529411765;1
6;BARRA 6;125;2.529411765;1
7;BARRA 7;125;2.529411765;1
8;BARRA 8;125;2.529411765;1
9;BARRA 9;125;2.529411765;1
10;BARRA 10;125;2.529411765;1
11;BARRA 11;125;0;1
12;BARRA 12;125;0;1
13;BARRA 13;125;2.529411765;1
14;BARRA 14;125;2.529411765;1
15;BARRA 15;125;2.529411765;1
16;BARRA 16;125;2.529411765;1
17;BARRA 17;125;0;1
18;BARRA 18;125;2.529411765;1
19;BARRA 19;125;2.529411765;1
20;BARRA 20;125;2.529411765;1
21;BARRA 21;125;0;1
22;BARRA 22;125;0;1
23;BARRA 23;125;0;1
24;BARRA 24;125;0;1
1;BARRA 1;126;2.647058824;1
2;BARRA 2;126;2.647058824;1
3;BARRA 3;126;2.647058824;1
4;BARRA 4;126;2.647058824;1
5;BARRA 5;126;2.647058824;1
6;BARRA 6;126;2.647058824;1
7;BARRA 7;126;2.647058824;1
8;BARRA 8;126;2.647058824;1
9;BARRA 9;126;2.647058824;1
10;BARRA 10;126;2.647058824;1
11;BARRA 11;126;0;1
12;BARRA 12;126;0;1
13;BARRA 13;126;2.647058824;1
14;BARRA 14;126;2.647058824;1
15;BARRA 15;126;2.647058824;1
16;BARRA 16;126;2.647058824;1
17;BARRA 17;126;0;1
18;BARRA 18;126;2.647058824;1
19;BARRA 19;126;2.647058824;1
20;BARRA 20;126;2.647058824;1
21;BARRA 21;126;0;1
22;BARRA 22;126;0;1
23;BARRA 23;126;0;1
24;BARRA 24;126;0;1
1;BARRA 1;127;2.764705882;1
2;BARRA 2;127;2.764705882;1
3;BARRA 3;127;2.764705882;1
4;BARRA 4;127;2.764705882;1
5;BARRA 5;127;2.764705882;1
6;BARRA 6;127;2.764705882;1
7;BARRA 7;127;2.764705882;1
8;BARRA 8;127;2.764705882;1
9;BARRA 9;127;2.764705882;1
10;BARRA 10;127;2.764705882;1
11;BARRA 11;127;0;1
12;BARRA 12;127;0;1
13;BARRA 13;127;2.764705882;1
14;BARRA 14;127;2.764705882;1
15;BARRA 15;127;2.764705882;1
16;BARRA 16;127;2.764705882;1
17;BARRA 17;127;0;1
18;BARRA 18;127;2.764705882;1
19;BARRA 19;127;2.764705882;1
20;BARRA 20;127;2.764705882;1
21;BARRA 21;127;0;1
22;BARRA 22;127;0;1
23;BARRA 23;127;0;1
24;BARRA 24;127;0;1
1;BARRA 1;128;2.882352941;1
2;BARRA 2;128;2.882352941;1
3;BARRA 3;128;2.882352941;1
4;BARRA 4;128;2.882352941;1
5;BARRA 5;128;2.882352941;1
6;BARRA 6;128;2.882352941;1
7;BARRA 7;128;2.882352941;1
8;BARRA 8;128;2.882352941;1
9;BARRA 9;128;2.882352941;1
10;BARRA 10;128;2.882352941;1
11;BARRA 11;128;0;1
12;BARRA 12;128;0;1
13;BARRA 13;128;2.882352941;1
14;BARRA 14;128;2.882352941;1
15;BARRA 15;128;2.882352941;1
16;BARRA 16;128;2.882352941;1
17;BARRA 17;128;0;1
18;BARRA 18;128;2.882352941;1
19;BARRA 19;128;2.882352941;1
20;BARRA 20;128;2.882352941;1
21;BARRA 21;128;0;1
22;BARRA 22;128;0;1
23;BARRA 23;128;0;1
24;BARRA 24;128;0;1
1;BARRA 1;129;2.941176471;1
2;BARRA 2;129;2.941176471;1
3;BARRA 3;129;2.941176471;1
4;BARRA 4;129;2.941176471;1
5;BARRA 5;129;2.941176471;1
6;BARRA 6;129;2.941176471;1
7;BARRA 7;129;2.941176471;1
8;BARRA 8;129;2.941176471;1
9;BARRA 9;129;2.941176471;1
10;BARRA 10;129;2.941176471;1
11;BARRA 11;129;0;1
12;BARRA 12;129;0;1
13;BARRA 13;129;2.941176471;1
14;BARRA 14;129;2.941176471;1
15;BARRA 15;129;2.941176471;1
16;BARRA 16;129;2.941176471;1
17;BARRA 17;129;0;1
18;BARRA 18;129;2.941176471;1
19;BARRA 19;129;2.941176471;1
20;BARRA 20;129;2.941176471;1
21;BARRA 21;129;0;1
22;BARRA 22;129;0;1
23;BARRA 23;129;0;1
24;BARRA 24;129;0;1
1;BARRA 1;130;2.941176471;1
2;BARRA 2;130;2.941176471;1
3;BARRA 3;130;2.941176471;1
4;BARRA 4;130;2.941176471;1
5;BARRA 5;130;2.941176471;1
6;BARRA 6;130;2.941176471;1
7;BARRA 7;130;2.941176471;1
8;BARRA 8;130;2.941176471;1
9;BARRA 9;130;2.941176471;1
10;BARRA 10;130;2.941176471;1
11;BARRA 11;130;0;1
12;BARRA 12;130;0;1
13;BARRA 13;130;2.941176471;1
14;BARRA 14;130;2.941176471;1
15;BARRA 15;130;2.941176471;1
16;BARRA 16;130;2.941176471;1
17;BARRA 17;130;0;1
18;BARRA 18;130;2.941176471;1
19;BARRA 19;130;2.941176471;1
20;BARRA 20;130;2.941176471;1
21;BARRA 21;130;0;1
22;BARRA 22;130;0;1
23;BARRA 23;130;0;1
24;BARRA 24;130;0;1
1;BARRA 1;131;2.941176471;1
2;BARRA 2;131;2.941176471;1
3;BARRA 3;131;2.941176471;1
4;BARRA 4;131;2.941176471;1
5;BARRA 5;131;2.941176471;1
6;BARRA 6;131;2.941176471;1
7;BARRA 7;131;2.941176471;1
8;BARRA 8;131;2.941176471;1
9;BARRA 9;131;2.941176471;1
10;BARRA 10;131;2.941176471;1
11;BARRA 11;131;0;1
12;BARRA 12;131;0;1
13;BARRA 13;131;2.941176471;1
14;BARRA 14;131;2.941176471;1
15;BARRA 15;131;2.941176471;1
16;BARRA 16;131;2.941176471;1
17;BARRA 17;131;0;1
18;BARRA 18;131;2.941176471;1
19;BARRA 19;131;2.941176471;1
20;BARRA 20;131;2.941176471;1
21;BARRA 21;131;0;1
22;BARRA 22;131;0;1
23;BARRA 23;131;0;1
24;BARRA 24;131;0;1
1;BARRA 1;132;2.941176471;1
2;BARRA 2;132;2.941176471;1
3;BARRA 3;132;2.941176471;1
4;BARRA 4;132;2.941176471;1
5;BARRA 5;132;2.941176471;1
6;BARRA 6;132;2.941176471;1
7;BARRA 7;132;2.941176471;1
